programming:DoWhileLoop;programming:Headers;VIDEO_DOMINANT_COLOR;programming:datawarehouse;VIDEO_AVERAGE_BRIGHTNESS;programming:PrimitiveType;programming:Array;WORD_AMOUNT;programming:ArithmeticOperator;programming:EqualityOperator;programming:Return;programming:ControlFlow;programming:machine-learning;VIDEO_DURATION;programming:Character;programming:Statement;programming:Encapsulation;UNCOMMON WORDS AMOUNT;VIDEO_WORDS_COUNT;VIDEO_DIFFICULT_WORDS;programming:iot;programming:Import;programming:Polymorphism;WORDS_PER_MINUTE_WHOLE;AUTOMATED_VIDEO_READABILITY_INDEX;programming:ExceptionHandling;programming:Break;programming:Process;programming:VariableDeclaration;NOUN_PHRASES_AMOUNT;programming:CallByValue;VIDEOID;programming:MemoryManagement;programming:If;programming:Method;programming:LambdaExpression;programming:Operator;programming:Synchronization;programming:encoding;programming:Interface;programming:ClassAttribute;programming:Inheritance;programming:Instantiation;programming:This;programming:GenericType;programming:Null;programming:Structure;programming:Attribute;programming:Composition;programming:Scope;programming:CallByReference;programming:Assertion;DIFFICULT_WORDS_AMOUNT;programming:MapReduce;programming:Parameter;programming:InstanceAttribute;programming:ShortCircuitEvaluation;programming:Expression;programming:Equality;programming:VariableInitialization;SPEECH_DISPLAY_WORDS_RATIO;programming:Generics;programming:EnhancedForLoop;programming:BinaryOperator;programming:Initialization;programming:AnonymousClass;programming:Assignment;AUTOMATED_READABILITY_INDEX;WORDS_PER_MINUTE;programming:Stack;programming:WhileLoop;programming:list;VIDEO_AVERAGE_HUE;programming:Modifier;EASY_VIDEO_READ;programming:sorting;programming:database;programming:Enum;programming:Boolean;programming:Comment;programming:Concurrency;programming:String;VIDEO_NOUN_PHRASES;programming:CheckedException;programming:entity;programming:Graph;programming:Loop;PHRASES_AMOUNT;programming:Package;VIDEO_SIZE;FLESCH_KINCAID_GRADE;programming:repository;programming:Artificial Intelligence;VIDEO_AVERAGE_LIGHT_EXPOSURE;programming:Constructor;programming:git;programming:bitmap;VIDEO_ASPECT_RATIO;VIDEO_AVERAGE_COLORFULNESS;FLESCH_READING_EASE;FLESCH_KINCAID_VIDEO_GRADE;UNCOMMON WORDS RATIO;programming:Pointer;math:vector;programming:AbstractMethod;WORDS_PER_MINUTE_WHOLE_VIDEO;programming:ForLoop;programming:BitwiseOperator;programming:Object;VIDEO_PHRASES_COUNT;programming:Condition;programming:Casting;programming:ConditionalOperator;VIDEO_AVERAGE_SATURATION;programming:Class;programming:RelationalOperator;score
0.0;0.0;1677.7215;1.0;0.984455958549;0.0;0.0;910.0;0.0;0.0;0.0;0.0;0.0;6.41666666667;0.0;0.0;0.0;267.0;207.0;62.0;0.0;0.0;0.0;141.626893546;58.2;0.0;0.0;1.0;0.0;104.0;0.0;1591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.227472527473;0.0;0.0;0.0;1.0;0.0;0.0;11.7;171.670041377;0.0;0.0;0.0;37.6975754064;0.0;-33.59;0.0;1.0;0.0;0.0;0.0;1.0;0.0;65.0;0.0;1.0;0.0;0.0;50.0;0.0;1500.0;10.4;0.0;0.0;234.943804577;0.0;0.0;0.0;1.77777777778;15.4388315321;53.0;43.7;0.293406593407;0.0;0.0;0.0;32.2162274331;0.0;0.0;0.0;2.0;0.0;0.0;0.0;10.7694182279;1.0;1.0;easy
0.0;0.0;1677.7215;1.0;0.98985801217;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;0.0;7.93333333333;0.0;0.0;0.0;376.0;212.0;78.0;0.0;0.0;0.0;138.515782404;33.4;0.0;0.0;0.0;0.0;135.0;0.0;1592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;239.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.190305206463;0.0;0.0;0.0;0.0;0.0;0.0;12.7;151.241209105;0.0;0.0;0.0;45.6602403714;0.0;17.68;0.0;1.0;0.0;0.0;0.0;1.0;0.0;76.0;0.0;1.0;0.0;0.0;71.0;0.0;1500.0;11.8;0.0;0.0;235.870332393;0.0;0.0;0.0;1.77777777778;20.8167443316;38.62;24.0;0.337522441652;0.0;0.0;0.0;26.6957689725;0.0;0.0;0.0;4.0;0.0;0.0;0.0;10.9734362127;0.0;0.0;easy
0.0;0.0;1677.7215;1.0;0.997555012225;0.0;0.0;968.0;0.0;0.0;0.0;0.0;0.0;6.58333333333;0.0;0.0;0.0;299.0;141.0;52.0;0.0;0.0;0.0;146.504390071;32.1;0.0;0.0;0.0;0.0;138.0;0.0;1593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.145661157025;0.0;0.0;0.0;0.0;0.0;0.0;13.3;163.797615175;0.0;0.0;0.0;45.3035885714;0.0;15.31;0.0;1.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;54.0;0.0;1500.0;12.6;0.0;0.0;235.624123177;0.0;0.0;0.0;1.77777777778;25.229389624;36.39;22.8;0.308884297521;0.0;0.0;0.0;21.4063409327;0.0;0.0;0.0;3.0;0.0;0.0;0.0;13.3465611983;0.0;0.0;easy
0.0;0.0;1677.7215;1.0;0.991266375546;0.0;0.0;1102.0;0.0;0.0;0.0;0.0;0.0;7.61666666667;0.0;1.0;0.0;353.0;387.0;137.0;0.0;0.0;0.0;143.815412852;21.0;0.0;0.0;0.0;0.0;143.0;0.0;1594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.351179673321;0.0;0.0;0.0;0.0;0.0;0.0;13.0;156.7101814;0.0;0.0;0.0;65.3493384498;0.0;41.23;1.0;1.0;0.0;0.0;0.0;0.0;0.0;115.0;0.0;0.0;1.0;0.0;61.0;0.0;1500.0;11.5;0.0;0.0;225.881653682;0.0;0.0;0.0;1.77777777778;15.7190855258;44.64;14.9;0.320326678766;0.0;0.0;0.0;50.7352459195;0.0;0.0;0.0;13.0;0.0;0.0;0.0;10.5929040944;1.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.992248062016;0.0;0.0;891.0;0.0;0.0;0.0;0.0;0.0;6.43333333333;0.0;1.0;0.0;300.0;313.0;116.0;0.0;0.0;0.0;134.777438867;37.3;0.0;0.0;0.0;0.0;132.0;0.0;1595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.351290684624;0.0;0.0;0.0;0.0;0.0;0.0;12.1;151.546859196;0.0;0.0;0.0;51.9078846959;0.0;7.94;0.0;1.0;0.0;0.0;0.0;0.0;0.0;122.0;0.0;0.0;0.0;0.0;52.0;0.0;1500.0;11.1;0.0;0.0;234.599480009;0.0;0.0;0.0;1.77777777778;14.8730469339;45.66;27.7;0.3367003367;0.0;0.0;0.0;48.5446931707;1.0;0.0;0.0;5.0;0.0;0.0;0.0;8.99796763845;0.0;1.0;intermediate
0.0;0.0;1677.7215;0.0;0.980456026059;0.0;0.0;678.0;0.0;0.0;0.0;0.0;0.0;4.93333333333;0.0;0.0;0.0;214.0;112.0;30.0;0.0;0.0;0.0;136.71347556;12.3;0.0;0.0;0.0;0.0;39.0;0.0;5180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.165191740413;1.0;0.0;0.0;0.0;0.0;0.0;7.1;140.475197999;0.0;1.0;0.0;11.7849698647;0.0;54.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;41.0;0.0;1500.0;6.2;0.0;0.0;171.875155226;0.0;0.0;0.0;1.77777777778;4.97789568412;80.11;7.6;0.315634218289;0.0;0.0;0.0;22.6843100189;1.0;0.0;0.0;14.0;1.0;0.0;0.0;4.90607545894;1.0;0.0;intermediate
0.0;0.0;1677.7215;1.0;0.989417989418;0.0;0.0;806.0;0.0;0.0;0.0;0.0;0.0;6.28333333333;0.0;0.0;0.0;250.0;319.0;77.0;0.0;0.0;0.0;125.874125874;29.7;0.0;0.0;0.0;0.0;134.0;0.0;1597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;217.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.395781637717;0.0;0.0;0.0;0.0;0.0;0.0;16.8;144.507967401;0.0;0.0;0.0;60.6868061169;0.0;34.4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;42.0;0.0;1500.0;14.3;0.0;1.0;228.977483716;0.0;0.0;0.0;1.77777777778;17.4393350736;26.61;21.7;0.31017369727;0.0;0.0;0.0;50.6993006993;0.0;0.0;0.0;6.0;0.0;0.0;0.0;11.1695019627;0.0;0.0;intermediate
0.0;0.0;1677.7215;1.0;0.992788461538;0.0;0.0;900.0;0.0;0.0;0.0;0.0;1.0;6.91666666667;0.0;0.0;0.0;291.0;561.0;99.0;0.0;0.0;0.0;129.342700414;16.6;0.0;0.0;0.0;0.0;149.0;0.0;1598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;222.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.623333333333;0.0;0.0;0.0;0.0;0.0;0.0;13.9;147.059628084;0.0;0.0;0.0;48.9854261726;0.0;71.82;0.0;1.0;0.0;0.0;0.0;0.0;0.0;185.0;0.0;0.0;0.0;0.0;49.0;0.0;1500.0;12.8;0.0;0.0;230.869754607;0.0;0.0;0.0;1.77777777778;17.8075813409;35.88;11.4;0.323333333333;0.0;0.0;0.0;80.9835434511;0.0;0.0;0.0;17.0;0.0;0.0;0.0;9.34289299453;0.0;0.0;intermediate
0.0;0.0;1677.7215;0.0;0.986175115207;0.0;0.0;962.0;0.0;0.0;0.0;0.0;0.0;7.21666666667;0.0;0.0;0.0;339.0;200.0;69.0;0.0;0.0;0.0;131.995849187;24.2;0.0;0.0;0.0;0.0;117.0;0.0;1599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;158.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2079002079;0.0;0.0;0.0;0.0;0.0;0.0;10.8;156.598818122;0.0;0.0;0.0;42.8474712515;0.0;20.72;0.0;1.0;0.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;0.0;61.0;0.0;1500.0;10.6;0.0;0.0;235.769319352;0.0;0.0;0.0;1.77777777778;24.6150580375;46.98;16.6;0.352390852391;0.0;0.0;0.0;27.6720857835;0.0;0.0;0.0;8.0;0.0;0.0;0.0;19.2759901123;0.0;1.0;easy
0.0;0.0;1605.3492;0.0;0.975510204082;0.0;1.0;518.0;0.0;0.0;0.0;0.0;0.0;4.06666666667;0.0;0.0;0.0;187.0;210.0;77.0;0.0;0.0;0.0;125.951387184;13.4;0.0;0.0;0.0;0.0;41.0;0.0;5184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.405405405405;0.0;0.0;0.0;0.0;0.0;0.0;7.6;130.301449349;0.0;0.0;0.0;21.016294572;0.0;52.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;1.0;32.0;0.0;1500.0;7.2;0.0;0.0;167.473981812;0.0;0.0;0.0;1.77777777778;21.9784614204;71.95;8.4;0.361003861004;0.0;1.0;0.0;51.5590473852;0.0;0.0;0.0;21.0;0.0;0.0;0.0;24.3311591789;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.997555012225;0.0;0.0;1240.0;1.0;0.0;1.0;1.0;0.0;6.8;0.0;0.0;0.0;309.0;17.0;4.0;0.0;0.0;0.0;182.503918495;6.6;0.0;0.0;0.0;0.0;37.0;1.0;5701;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0137096774194;0.0;0.0;0.0;0.0;1.0;1.0;5.4;187.982187967;0.0;0.0;0.0;31.1804929593;0.0;40.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;79.0;0.0;1500.0;5.9;0.0;0.0;218.388262898;0.0;0.0;0.0;1.77777777778;18.5608761531;80.92;9.1;0.249193548387;0.0;0.0;0.0;2.49804075235;0.0;0.0;0.0;3.0;0.0;0.0;0.0;15.8166496499;1.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.984732824427;0.0;0.0;934.0;0.0;0.0;0.0;0.0;0.0;6.53333333333;0.0;0.0;0.0;260.0;97.0;21.0;0.0;0.0;0.0;141.602382953;12.1;0.0;0.0;0.0;0.0;41.0;0.0;5195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.103854389722;0.0;0.0;0.0;0.0;0.0;0.0;6.3;146.448582382;0.0;0.0;0.0;8.54346681804;0.0;54.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;1.0;0.0;58.0;0.0;1500.0;4.8;0.0;0.0;179.870458585;0.0;0.0;0.0;1.77777777778;6.9572412694;88.97;7.9;0.278372591006;0.0;0.0;0.0;14.8170778278;0.0;0.0;0.0;11.0;0.0;0.0;0.0;5.46653113023;0.0;0.0;difficult
