programming:DoWhileLoop;programming:Headers;VIDEO_DOMINANT_COLOR;programming:datawarehouse;VIDEO_AVERAGE_BRIGHTNESS;programming:PrimitiveType;programming:Array;WORD_AMOUNT;programming:ArithmeticOperator;programming:EqualityOperator;programming:Return;programming:ControlFlow;programming:machine-learning;VIDEO_DURATION;programming:Character;programming:Statement;programming:Encapsulation;UNCOMMON WORDS AMOUNT;VIDEO_WORDS_COUNT;VIDEO_DIFFICULT_WORDS;programming:iot;programming:Import;programming:Polymorphism;WORDS_PER_MINUTE_WHOLE;AUTOMATED_VIDEO_READABILITY_INDEX;programming:ExceptionHandling;programming:Break;programming:Process;programming:VariableDeclaration;NOUN_PHRASES_AMOUNT;programming:CallByValue;VIDEOID;programming:MemoryManagement;programming:If;programming:Method;programming:LambdaExpression;programming:Operator;programming:Synchronization;programming:encoding;programming:Interface;programming:ClassAttribute;programming:Inheritance;programming:Instantiation;programming:This;programming:GenericType;programming:Null;programming:Structure;programming:Attribute;programming:Composition;programming:Scope;programming:CallByReference;programming:Assertion;DIFFICULT_WORDS_AMOUNT;programming:MapReduce;programming:Parameter;programming:InstanceAttribute;programming:ShortCircuitEvaluation;programming:Expression;programming:Equality;programming:VariableInitialization;SPEECH_DISPLAY_WORDS_RATIO;programming:Generics;programming:EnhancedForLoop;programming:BinaryOperator;programming:Initialization;programming:AnonymousClass;programming:Assignment;AUTOMATED_READABILITY_INDEX;WORDS_PER_MINUTE;programming:Stack;programming:WhileLoop;programming:list;VIDEO_AVERAGE_HUE;programming:Modifier;EASY_VIDEO_READ;programming:sorting;programming:database;programming:Enum;programming:Boolean;programming:Comment;programming:Concurrency;programming:String;VIDEO_NOUN_PHRASES;programming:CheckedException;programming:entity;programming:Graph;programming:Loop;PHRASES_AMOUNT;programming:Package;VIDEO_SIZE;FLESCH_KINCAID_GRADE;programming:repository;programming:Artificial Intelligence;VIDEO_AVERAGE_LIGHT_EXPOSURE;programming:Constructor;programming:git;programming:bitmap;VIDEO_ASPECT_RATIO;VIDEO_AVERAGE_COLORFULNESS;FLESCH_READING_EASE;FLESCH_KINCAID_VIDEO_GRADE;UNCOMMON WORDS RATIO;programming:Pointer;math:vector;programming:AbstractMethod;WORDS_PER_MINUTE_WHOLE_VIDEO;programming:ForLoop;programming:BitwiseOperator;programming:Object;VIDEO_PHRASES_COUNT;programming:Condition;programming:Casting;programming:ConditionalOperator;VIDEO_AVERAGE_SATURATION;programming:Class;programming:RelationalOperator;score
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;1277.0;0.0;0.0;0.0;0.0;0.0;7.95;0.0;0.0;0.0;334.0;252.0;26.0;0.0;0.0;0.0;160.201194593;30.9;0.0;0.0;0.0;0.0;85.0;0.0;5236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.197337509789;0.0;0.0;0.0;0.0;0.0;0.0;11.2;164.290642268;0.0;0.0;0.0;15.2399377927;0.0;3.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;53.0;0.0;1404.0;10.3;0.0;0.0;211.882110509;0.0;0.0;0.0;1.6;6.75943910469;63.93;23.2;0.261550509005;0.0;0.0;0.0;31.688148381;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.43740906021;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;800.0;0.0;0.0;0.0;0.0;0.0;4.93333333333;0.0;0.0;0.0;198.0;119.0;13.0;0.0;0.0;0.0;161.041238156;12.9;0.0;0.0;0.0;0.0;62.0;0.0;5252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14875;0.0;0.0;0.0;0.0;0.0;0.0;10.9;167.719596434;0.0;0.0;0.0;46.1244056362;0.0;68.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;37.0;0.0;1404.0;9.4;0.0;0.0;123.79968106;0.0;0.0;0.0;1.6;27.5046194935;66.47;8.7;0.2475;0.0;0.0;0.0;24.0752604781;0.0;0.0;0.0;6.0;0.0;0.0;0.0;41.342277268;0.0;0.0;easy
0.0;0.0;1677.7215;1.0;0.995633187773;0.0;0.0;890.0;0.0;0.0;0.0;0.0;0.0;7.38333333333;0.0;0.0;0.0;301.0;186.0;57.0;0.0;0.0;0.0;120.249164936;17.0;0.0;0.0;0.0;0.0;99.0;0.0;658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.208988764045;0.0;0.0;0.0;0.0;0.0;0.0;9.6;134.062356106;0.0;0.0;0.0;24.3443457237;0.0;55.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;60.0;0.0;1500.0;7.9;0.0;0.0;190.279005405;0.0;0.0;0.0;1.77777777778;34.5342339473;64.91;9.3;0.338202247191;0.0;0.0;0.0;25.187325088;0.0;0.0;0.0;12.0;0.0;0.0;0.0;50.4632603594;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;1.0;0.0;0.0;774.0;1.0;0.0;0.0;0.0;0.0;4.73333333333;0.0;0.0;0.0;168.0;69.0;13.0;0.0;0.0;0.0;162.156470464;21.4;0.0;0.0;0.0;0.0;53.0;0.0;5267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0891472868217;0.0;0.0;0.0;0.0;0.0;0.0;8.5;165.070744605;0.0;0.0;0.0;13.0066048164;0.0;78.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;41.0;0.0;1500.0;7.1;0.0;0.0;235.693483844;0.0;0.0;0.0;1.77777777778;8.69221048658;77.67;4.8;0.217054263566;0.0;0.0;0.0;14.5309044962;0.0;0.0;0.0;7.0;0.0;0.0;0.0;8.18917052469;0.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.989323843416;0.0;0.0;685.0;0.0;0.0;0.0;0.0;0.0;4.51666666667;0.0;0.0;0.0;224.0;378.0;127.0;0.0;0.0;0.0;150.542395395;17.5;0.0;0.0;0.0;0.0;79.0;0.0;154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.551824817518;0.0;0.0;0.0;0.0;0.0;0.0;9.3;162.355750099;0.0;0.0;0.0;12.2975377839;0.0;34.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;0.0;0.0;0.0;40.0;0.0;1500.0;7.6;0.0;0.0;142.391887659;0.0;0.0;0.0;1.77777777778;9.99667851977;71.04;11.4;0.32700729927;0.0;0.0;0.0;83.6838609697;0.0;0.0;0.0;32.0;0.0;0.0;0.0;13.0842550443;0.0;0.0;intermediate
0.0;0.0;1664.5629;0.0;1.0;0.0;0.0;1021.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;0.0;0.0;275.0;89.0;21.0;0.0;0.0;0.0;188.794378698;45.7;0.0;0.0;1.0;0.0;64.0;0.0;4257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0871694417238;0.0;0.0;0.0;0.0;0.0;0.0;10.8;189.149383551;0.0;0.0;0.0;6.06968085233;0.0;-1.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;41.0;0.0;1500.0;9.5;0.0;0.0;188.536223688;0.0;0.0;0.0;1.77777777778;9.43868011695;71.58;35.6;0.269343780607;0.0;0.0;0.0;16.4571005917;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.92388601021;0.0;0.0;intermediate
0.0;0.0;0.0;0.0;1.0;0.0;0.0;667.0;0.0;0.0;0.0;0.0;0.0;4.38333333333;0.0;0.0;0.0;220.0;196.0;48.0;0.0;0.0;0.0;155.007587253;15.8;0.0;0.0;0.0;0.0;60.0;0.0;3246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.293853073463;0.0;0.0;0.0;0.0;0.0;0.0;9.8;159.049360146;0.0;0.0;0.0;41.3788753054;0.0;53.41;1.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;0.0;0.0;0.0;0.0;40.0;0.0;1500.0;7.4;0.0;0.0;86.8453939204;0.0;0.0;0.0;1.77777777778;32.7047674749;71.44;10.2;0.329835082459;0.0;0.0;0.0;44.6130500759;0.0;0.0;1.0;11.0;0.0;0.0;0.0;36.5442228857;0.0;0.0;intermediate
0.0;0.0;1605.324;0.0;1.0;0.0;0.0;829.0;0.0;1.0;0.0;0.0;0.0;5.31666666667;0.0;0.0;0.0;263.0;258.0;59.0;0.0;0.0;0.0;156.214795344;15.1;0.0;0.0;0.0;0.0;63.0;1.0;3267;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;108.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.311218335344;1.0;0.0;1.0;0.0;0.0;0.0;7.5;162.306970172;0.0;0.0;0.0;103.139302077;0.0;56.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.0;0.0;0.0;0.0;0.0;67.0;0.0;1500.0;6.9;0.0;0.0;213.267886803;0.0;0.0;0.0;1.77777777778;36.2156536957;67.35;7.0;0.317249698432;0.0;0.0;0.0;48.4416072099;0.0;0.0;1.0;39.0;0.0;0.0;0.0;41.643800727;1.0;1.0;intermediate
0.0;0.0;1677.7215;0.0;1.0;0.0;1.0;790.0;1.0;0.0;0.0;0.0;0.0;7.45;0.0;0.0;0.0;289.0;405.0;33.0;0.0;1.0;0.0;105.637583893;29.3;0.0;0.0;0.0;1.0;76.0;0.0;718;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;115.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.512658227848;0.0;0.0;1.0;0.0;0.0;1.0;6.0;125.565403301;0.0;0.0;0.0;18.9025229185;0.0;28.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.0;0.0;0.0;0.0;0.0;60.0;0.0;1500.0;6.1;0.0;1.0;216.402346614;0.0;0.0;0.0;1.77777777778;20.4590134427;75.0;21.8;0.36582278481;0.0;0.0;0.0;54.3624161074;0.0;1.0;0.0;8.0;0.0;0.0;0.0;15.2042086999;0.0;0.0;easy
0.0;0.0;1585.5861;0.0;1.0;0.0;1.0;873.0;0.0;0.0;0.0;0.0;0.0;6.2;1.0;0.0;0.0;280.0;281.0;91.0;0.0;0.0;0.0;140.614921522;18.8;0.0;0.0;0.0;0.0;99.0;0.0;3278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.321878579611;0.0;0.0;0.0;0.0;0.0;0.0;8.0;153.795051632;0.0;0.0;0.0;115.493223104;0.0;45.15;0.0;0.0;0.0;1.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;1.0;68.0;0.0;1500.0;5.9;0.0;0.0;217.332919347;1.0;0.0;0.0;1.77777777778;32.2895024516;75.4;11.3;0.320733104238;0.0;0.0;0.0;45.3128359493;0.0;0.0;0.0;16.0;1.0;0.0;0.0;35.5926726391;0.0;0.0;easy
0.0;0.0;1664.5629;0.0;1.0;0.0;1.0;699.0;0.0;0.0;0.0;0.0;0.0;4.25;0.0;0.0;0.0;216.0;335.0;74.0;0.0;0.0;0.0;162.916080638;15.0;1.0;1.0;0.0;0.0;67.0;0.0;3296;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.479256080114;0.0;0.0;0.0;0.0;0.0;0.0;6.0;171.327852485;0.0;0.0;0.0;48.71709814;0.0;37.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;127.0;1.0;0.0;0.0;0.0;50.0;0.0;1500.0;5.2;0.0;0.0;215.484372476;0.0;0.0;0.0;1.77777777778;22.7231502303;82.65;12.2;0.309012875536;0.0;0.0;0.0;78.5278949836;0.0;0.0;0.0;20.0;1.0;0.0;0.0;21.0785980752;1.0;0.0;easy
0.0;0.0;1677.7215;0.0;0.99511002445;0.0;0.0;1059.0;0.0;0.0;0.0;0.0;0.0;6.8;0.0;0.0;0.0;335.0;348.0;85.0;0.0;0.0;0.0;153.688073394;38.7;0.0;0.0;0.0;0.0;137.0;0.0;1751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;157.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.328611898017;0.0;0.0;0.0;0.0;0.0;0.0;10.6;172.244080995;0.0;0.0;0.0;24.3561371363;0.0;-7.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0;57.0;0.0;1500.0;10.5;0.0;0.0;238.395105775;0.0;0.0;0.0;1.77777777778;13.6402233264;52.6;31.6;0.316336166195;0.0;0.0;0.0;51.0825688073;0.0;0.0;0.0;5.0;0.0;0.0;0.0;6.9102879275;0.0;0.0;difficult
0.0;0.0;1677.7215;0.0;0.997863247863;0.0;0.0;1160.0;0.0;0.0;0.0;0.0;0.0;7.53333333333;0.0;0.0;0.0;275.0;180.0;19.0;0.0;0.0;0.0;155.285685845;11.9;0.0;0.0;0.0;0.0;43.0;0.0;5421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.155172413793;0.0;0.0;0.0;0.0;1.0;0.0;14.4;157.451051487;0.0;0.0;0.0;82.7253170876;0.0;70.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;0.0;38.0;0.0;1500.0;12.8;0.0;0.0;132.575282411;0.0;0.0;0.0;1.77777777778;38.766411617;57.44;9.8;0.237068965517;0.0;0.0;0.0;23.8901055146;0.0;0.0;0.0;7.0;0.0;0.0;0.0;68.5459981031;0.0;0.0;difficult
